0,2
60,2
60,0
120,0
120,2
180,2
180,0
240,0
240,2
300,2
300,0
360,0
360,2
420,2
420,0
480,0
480,2
540,2
540,0
600,0
600,2
660,2
660,0
720,0
720,2
780,2
780,0
840,0
840,2
900,2
900,0
960,0
960,2
1020,2
1020,0
1080,0
1080,2
1140,2
1140,0
1200,0
1200,2
1260,2
1260,0
1320,0
1320,2
1380,2
1380,0
1440,0
1440,2
1500,2
1500,0
1560,0
1560,2
1620,2
1620,0
1680,0
1680,2
1740,2
1740,0
1800,0
1800,2
1860,2
1860,0
1920,0
1920,2
1980,2
1980,0
2040,0
2040,2
2100,2
2100,0
2160,0
2160,2
2220,2
2220,0
2280,0
2280,2
2340,2
2340,0
2400,0
2400,2
2460,2
2460,0
2520,0
2520,2
2580,2
2580,0
2640,0
2640,2
2700,2
2700,0
2760,0
2760,2
2820,2
2820,0
2880,0
2880,2
2940,2
2940,0
3000,0
3000,2
3060,2
3060,0
3120,0
3120,2
3180,2
3180,0
3240,0
3240,2
3300,2
3300,0
3360,0
3360,2
3420,2
3420,0
3480,0
3480,2
3540,2
3540,0
3600,0
