HEADER DATE 25-May-2017 22:10:46
HEADER RANDSEED 1164054903
HOUR 6 PARAM_FIT alpha1 0.000331
HOUR 6 REL_CONF alpha1 58564.098802
HOUR 6 RESIDUAL alpha1 -0.052534
HOUR 6 REL_RESIDUAL alpha1 100.891520
HOUR 6 PARAM_FIT Vm1    0.051747
HOUR 6 REL_CONF Vm1    2157910608.376476
HOUR 6 RESIDUAL Vm1    -0.007003
HOUR 6 REL_RESIDUAL Vm1    107.432928
HOUR 6 PARAM_FIT h1     1.872240
HOUR 6 REL_CONF h1     21481983769285.680000
HOUR 6 RESIDUAL h1     -0.043785
HOUR 6 REL_RESIDUAL h1     101.427694
HOUR 6 PARAM_FIT Km1    0.004021
HOUR 6 REL_CONF Km1    31937494061333.969000
HOUR 6 RESIDUAL Km1    -0.067499
HOUR 6 REL_RESIDUAL Km1    101.421060
HOUR 6 PARAM_FIT d1     0.039293
HOUR 6 REL_CONF d1     860.520308
HOUR 6 RESIDUAL d1     -0.088675
HOUR 6 REL_RESIDUAL d1     101.762807
HOUR 6 PE_TIME 306.4
HOUR 12 PARAM_FIT alpha1 0.000003
HOUR 12 REL_CONF alpha1 4331995.646777
HOUR 12 RESIDUAL alpha1 -0.052534
HOUR 12 REL_RESIDUAL alpha1 100.891520
HOUR 12 PARAM_FIT Vm1    0.038161
HOUR 12 REL_CONF Vm1    144234554.335225
HOUR 12 RESIDUAL Vm1    -0.006998
HOUR 12 REL_RESIDUAL Vm1    107.353151
HOUR 12 PARAM_FIT h1     4.542778
HOUR 12 REL_CONF h1     0.000000
HOUR 12 RESIDUAL h1     -0.043747
HOUR 12 REL_RESIDUAL h1     101.340800
HOUR 12 PARAM_FIT Km1    0.289326
HOUR 12 REL_CONF Km1    0.000000
HOUR 12 RESIDUAL Km1    -0.067385
HOUR 12 REL_RESIDUAL Km1    101.249765
HOUR 12 PARAM_FIT d1     0.027674
HOUR 12 REL_CONF d1     578.432151
HOUR 12 RESIDUAL d1     -0.088431
HOUR 12 REL_RESIDUAL d1     101.483396
HOUR 12 PE_TIME 312.9
HOUR 18 PARAM_FIT alpha1 0.000003
HOUR 18 REL_CONF alpha1 3589739.984768
HOUR 18 RESIDUAL alpha1 -0.052534
